Item,Price,Weight
88066,659,56
88067,1000,53
88068,742,12
88069,262,47
88070,210,55
88071,958,71
88072,970,93
88073,418,77
88074,913,13
88075,239,68
88076,69,100
88077,293,55
88078,966,85
88079,474,2
88080,816,56
88081,88,19
88082,771,67
88083,318,74
88084,682,87
88085,52,22
88086,803,5
88087,925,31
88088,601,97
88089,279,90
88090,775,57
88091,876,24
88092,869,73
88093,84,36
88094,8,38
88095,608,4
88096,362,57
88097,296,60
88098,113,30
88099,511,91
88100,51,97
88101,620,76
88102,556,46
88103,525,25
88104,781,10
88105,700,58
88106,571,85
88107,628,33
88108,912,87
88109,2,81
88110,991,24
88111,251,27
88112,214,40
88113,723,19
88114,229,1
88115,962,16
88116,338,50
88117,637,18
88118,672,7
88119,760,48
88120,519,95
88121,461,59
88122,815,92
88123,119,27
88124,476,42
88125,506,88
88126,416,17
88127,472,74
88128,78,36
88129,188,59
88130,67,88
88131,1000,95
88132,157,76
88133,352,68
88134,800,100
88135,886,100
88136,795,22
88137,696,25
88138,260,10
88139,508,64
88140,251,8
88141,804,89
88142,690,33
88143,127,83
88144,690,3
88145,828,10
88146,236,15
88147,754,57
88148,871,18
88149,293,5
88150,183,29
88151,753,64
88152,344,87
88153,767,74
88154,140,67
88155,979,71
88156,17,76
88157,817,73
88158,534,54
88159,391,56
88160,297,13
88161,167,46
88162,987,66
88163,127,1
88164,269,73
88165,623,76
88166,654,1
88167,812,58
88168,982,43
88169,954,58
88170,53,75
88171,442,49
88172,359,79
88173,357,3
88174,431,50
88175,697,9
88176,903,51
88177,371,85
88178,61,90
88179,538,72
88180,602,38
88181,86,97
88182,103,72
88183,774,13
88184,602,63
88185,185,18
88186,573,96
88187,899,8
88188,553,47
88189,149,57
88190,937,4
88191,53,48
88192,375,91
88193,264,29
88194,244,42
88195,617,32
88196,909,18
88197,818,90
88198,500,1
88199,898,95
88200,939,14
88201,177,62
88202,687,98
88203,31,68
88204,208,12
88205,136,61
88206,691,43
88207,307,79
88208,687,84
88209,225,61
88210,249,38
88211,2,59
88212,608,75
88213,400,64
88214,43,92
88215,290,70
88216,807,41
88217,843,13
88218,408,70
88219,562,72
88220,175,38
88221,628,30
88222,463,54
88223,20,21
88224,316,10
88225,924,20
88226,455,51
88227,514,13
88228,215,18
88229,182,17
88230,385,2
88231,190,81
88232,351,72
88233,581,59
88234,386,87
88235,795,69
88236,346,67
88237,109,75
88238,663,80
88239,420,56
88240,277,37
88241,145,70
88242,318,60
88243,987,69
88244,235,73
88245,834,53
88246,322,24
88247,838,15
88248,123,95
88249,521,82
88250,665,95
88251,3,60
88252,155,68
88253,467,12
88254,601,59
88255,779,70
88256,614,70
88257,371,55
88258,763,75
88259,77,31
88260,994,82
88261,233,34
88262,732,46
88263,811,14
88264,553,10
88265,218,84
88266,280,38
88267,826,77
88268,439,32
88269,577,64
88270,953,93
88271,455,19
88272,405,36
88273,598,9
88274,260,32
88275,947,79
88276,390,57
88277,187,98
88278,1000,11
88279,480,24
88280,493,59
88281,75,53
88282,605,55
88283,664,75
88284,310,66
88285,10,45
88286,632,96
88287,166,34
88288,983,54
88289,128,68
88290,804,10
88291,820,5
88292,635,89
88293,676,23
88294,595,61
88295,498,32
88296,575,93
88297,889,24
88298,293,31
88299,460,59
88300,545,98
88301,50,37
88302,220,72
88303,687,54
88304,318,6
88305,204,76
88306,571,60
88307,276,49
88308,66,95
88309,817,25
88310,748,12
88311,424,48
88312,946,21
88313,617,8
88314,548,100
88315,297,15
88316,804,65
88317,561,19
88318,311,92
88319,592,94
88320,787,82
88321,361,51
88322,732,32
88323,592,63
88324,337,44
88325,531,94
88326,286,17
88327,28,19
88328,222,47
88329,666,90
88330,380,76
88331,512,32
88332,834,56
88333,569,83
88334,623,39
88335,854,43
88336,139,18
88337,36,33
88338,184,75
88339,295,25
88340,573,24
88341,354,52
88342,646,96
88343,66,54
88344,716,7
88345,423,14
88346,431,34
88347,372,16
88348,392,7
88349,134,66
88350,44,24
88351,860,71
88352,70,99
88353,659,18
88354,94,45
88355,488,23
88356,508,99
88357,871,88
88358,757,89
88359,956,16
88360,392,38
88361,985,81
88362,310,37
88363,625,76
88364,814,55
88365,321,19
88366,63,18
88367,619,77
88368,793,58
88369,400,55
88370,18,86
88371,703,23
88372,532,6
88373,174,59
88374,713,27
88375,817,87
88376,282,21
88377,414,46
88378,311,83
88379,770,37
88380,74,16
88381,841,63
88382,667,21
88383,897,84
88384,672,35
88385,845,53
88386,934,55
88387,564,65
88388,50,77
88389,837,93
88390,94,14
88391,25,54
88392,80,99
88393,277,60
88394,642,90
88395,964,56
88396,734,45
88397,907,51
88398,155,85
88399,643,90
88400,453,11
88401,843,23
88402,926,67
88403,179,4
88404,581,64
88405,370,28
88406,124,13
88407,904,41
88408,896,79
88409,800,78
88410,800,26
88411,291,25
88412,553,52
88413,150,24
88414,494,5
88415,693,68
88416,362,26
88417,142,41
88418,136,55
88419,700,59
88420,536,94
88421,747,92
88422,129,63
88423,170,4
88424,832,57
88425,138,88
88426,554,9
88427,34,1
88428,881,21
88429,509,45
88430,939,78
88431,414,18
88432,127,97
88433,764,94
88434,535,89
88435,208,42
88436,721,73
88437,556,26
88438,548,16
88439,50,48
88440,107,41
88441,528,73
88442,95,62
88443,397,12
88444,390,1
88445,250,57
88446,199,40
88447,388,7
88448,146,95
88449,325,48
88450,704,38
88451,101,99
88452,939,82
88453,528,61
88454,709,50
88455,846,10
88456,795,79
88457,814,92
88458,770,5
88459,53,68
88460,667,98
88461,511,13
88462,595,89
88463,767,86
88464,834,45
88465,630,50
88466,575,24
88467,77,67
88468,336,13
88469,927,21
88470,358,2
88471,841,16
88472,510,61
88473,251,85
88474,594,27
88475,57,53
88476,163,35
88477,287,36
88478,251,89
88479,329,11
88480,327,7
88481,987,21
88482,608,31
88483,714,44
88484,259,82
88485,947,70
88486,161,26
88487,716,65
88488,690,84
88489,755,18
88490,884,51
88491,437,98
88492,398,14
88493,1000,68
88494,451,19
88495,259,98
88496,37,47
88497,903,86
88498,769,66
88499,55,87
88500,613,67
88501,597,5
88502,326,21
88503,745,28
88504,360,85
88505,248,46
88506,88,11
88507,142,100
88508,191,84
88509,253,80
88510,271,89
88511,735,19
88512,109,44
88513,845,18
88514,82,52
88515,646,49
88516,247,85
88517,815,70
88518,725,51
88519,692,28
88520,159,1
88521,795,76
88522,777,87
88523,543,35
88524,202,35
88525,953,17
88526,848,63
88527,652,21
88528,301,17
88529,713,76
88530,276,35
88531,505,61
88532,424,94
88533,323,70
88534,432,98
88535,515,82
88536,336,90
88537,402,14
88538,626,4
88539,74,26
88540,594,18
88541,175,17
88542,428,44
88543,60,98
88544,123,60
88545,57,35
88546,835,78
88547,911,59
88548,583,18
88549,22,37
88550,14,33
88551,973,54
88552,570,71
88553,684,72
88554,289,79
88555,379,26
88556,677,45
88557,77,65
88558,188,34
88559,694,68
88560,370,51
88561,767,29
88562,202,47
88563,788,50
88564,348,24
88565,359,19
88566,9,20
88567,703,72
88568,58,23
88569,261,42
88570,227,3
88571,133,65
88572,148,79
88573,641,70
88574,943,65
88575,823,86
88576,923,18
88577,155,57
88578,750,1
88579,9,81
88580,608,10
88581,589,43
88582,196,71
88583,189,84
88584,779,76
88585,145,55
88586,337,87
88587,935,52
88588,696,76
88589,6,43
88590,520,6
88591,969,82
88592,886,49
88593,478,4
88594,676,14
88595,727,11
88596,91,3
88597,530,89
88598,673,34
88599,174,48
88600,982,82
88601,54,70
88602,1,27
88603,858,45
88604,776,35
88605,132,88
88606,913,87
88607,353,52
88608,221,68
88609,671,91
88610,552,25
88611,743,60
88612,838,7
88613,697,62
88614,807,13
88615,619,18
88616,927,13
88617,845,99
88618,362,42
88619,407,80
88620,258,66
88621,20,45
88622,759,57
88623,131,4
88624,879,97
88625,249,27
88626,616,43
88627,257,4
88628,443,99
88629,911,65
88630,417,80
88631,445,73
88632,402,95
88633,550,92
88634,486,9
88635,565,76
88636,458,84
88637,327,41
88638,428,9
88639,95,96
88640,794,70
88641,676,14
88642,763,4
88643,355,16
88644,434,62
88645,24,70
88646,487,35
88647,252,26
88648,833,33
88649,361,12
88650,838,2
88651,392,83
88652,970,42
88653,386,98
88654,949,100
88655,806,5
88656,715,2
88657,106,17
88658,297,94
88659,210,23
88660,326,64
88661,79,1
88662,540,12
88663,550,72
88664,305,75
88665,404,3
88666,538,83
88667,371,26
88668,65,32
88669,909,4
88670,463,79
88671,766,90
88672,877,48
88673,309,78
88674,820,67
88675,445,86
88676,553,45
88677,988,60
88678,884,99
88679,220,98
88680,981,63
88681,995,6
88682,267,78
88683,951,4
88684,177,31
88685,425,11
88686,376,65
88687,409,59
88688,328,3
88689,181,59
88690,113,76
88691,898,44
88692,776,6
88693,591,28
88694,782,34
88695,422,58
88696,679,35
88697,507,66
88698,663,20
88699,585,4
88700,266,18
88701,126,57
88702,747,86
88703,186,30
88704,957,50
88705,92,15
88706,437,84
88707,1000,51
88708,487,49
88709,54,22
88710,917,79
88711,715,58
88712,35,8
88713,435,39
88714,168,44
88715,733,3
88716,75,49
88717,529,86
88718,105,19
88719,86,42
88720,543,66
88721,726,38
88722,411,96
88723,135,77
88724,220,92
88725,189,67
88726,374,50
88727,67,28
88728,500,87
88729,204,18
88730,42,67
88731,390,11
88732,578,36
88733,896,84
88734,216,77
88735,509,16
88736,874,31
88737,188,9
88738,675,32
88739,424,97
88740,495,8
88741,280,64
88742,691,56
88743,22,22
88744,732,39
88745,699,23
88746,128,40
88747,8,21
88748,596,7
88749,771,35
88750,474,30
88751,396,13
88752,269,68
88753,751,22
88754,191,27
88755,657,81
88756,848,61
88757,744,72
88758,70,84
88759,358,81
88760,464,100
88761,587,5
88762,306,86
88763,825,21
88764,941,67
88765,961,67
88766,933,57
88767,7,59
88768,819,17
88769,841,81
88770,144,8
88771,738,69
88772,81,31
88773,291,33
88774,8,24
88775,951,78
88776,417,45
88777,123,51
88778,753,65
88779,479,67
88780,437,11
88781,39,38
88782,123,15
88783,625,90
88784,409,56
88785,666,2
88786,763,89
88787,79,16
88788,116,37
88789,985,72
88790,212,63
88791,805,69
88792,914,24
88793,882,39
88794,922,71
88795,951,93
88796,735,32
88797,839,48
88798,709,7
88799,457,42
88800,730,43
88801,69,9
88802,602,41
88803,927,39
88804,982,28
88805,299,63
88806,590,40
88807,206,53
88808,729,100
88809,755,83
88810,102,56
88811,565,17
88812,16,68
88813,314,85
88814,295,44
88815,889,12
88816,249,97
88817,442,70
88818,938,23
88819,66,21
88820,637,4
88821,744,94
88822,833,61
88823,138,1
88824,872,53
88825,369,13
88826,968,21
88827,137,14
88828,9,53
88829,114,37
88830,394,66
88831,404,75
88832,297,64
88833,161,78
88834,557,38
88835,79,31
88836,311,18
88837,795,7
88838,687,47
88839,444,28
88840,246,37
88841,997,76
88842,2,70
88843,186,27
88844,123,68
88845,425,16
88846,427,70
88847,577,21
88848,395,17
88849,416,3
88850,228,18
88851,394,85
88852,717,51
88853,134,42
88854,75,20
88855,224,61
88856,157,59
88857,549,19
88858,923,23
88859,508,70
88860,984,9
88861,828,60
88862,126,57
88863,336,50
88864,758,2
88865,694,43
88866,107,39
88867,177,47
88868,162,54
88869,57,69
88870,270,89
88871,700,30
88872,633,74
88873,709,93
88874,432,57
88875,4,82
88876,468,76
88877,40,73
88878,534,98
88879,988,18
88880,445,18
88881,75,80
88882,605,57
88883,601,71
88884,681,72
88885,652,54
88886,585,92
88887,682,98
88888,958,66
88889,451,58
88890,567,26
88891,410,61
88892,493,10
88893,368,77
88894,292,44
88895,57,77
88896,409,22
88897,989,42
88898,865,18
88899,854,39
88900,342,100
88901,327,43
88902,689,28
88903,871,18
88904,696,5
88905,325,53
88906,724,91
88907,104,82
88908,670,56
88909,479,95
88910,259,85
88911,857,74
88912,974,50
88913,826,73
88914,766,18
88915,735,95
88916,929,97
88917,281,22
88918,599,56
88919,99,98
88920,538,42
88921,852,95
88922,727,100
88923,914,66
88924,330,29
88925,800,62
88926,977,3
88927,858,56
88928,37,34
88929,603,16
88930,328,36
88931,742,3
88932,86,6
88933,552,71
88934,152,54
88935,779,77
88936,815,12
88937,464,99
88938,286,64
88939,384,67
88940,921,47
88941,837,49
88942,393,2
88943,294,20
88944,386,95
88945,76,93
88946,741,40
88947,382,81
88948,534,57
88949,769,13
88950,970,12
88951,689,95
88952,166,32
88953,511,45
88954,354,79
88955,371,17
88956,571,74
88957,390,40
88958,757,99
88959,590,6
88960,675,4
88961,644,9
88962,556,45
88963,969,31
88964,779,8
88965,696,23
88966,854,98
88967,966,91
88968,163,59
88969,609,18
88970,921,73
88971,805,82
88972,34,88
88973,338,94
88974,384,100
88975,390,88
88976,567,9
88977,517,97
88978,499,81
88979,977,28
88980,872,57
88981,69,90
88982,690,64
88983,913,67
88984,624,9
88985,925,23
88986,371,96
88987,723,40
88988,714,49
88989,763,14
88990,234,48
88991,890,95
88992,273,32
88993,795,58
88994,813,74
88995,287,15
88996,151,6
88997,716,34
88998,841,77
88999,710,69
89000,669,31
89001,924,98
89002,155,85
89003,289,76
89004,534,96
89005,125,85
89006,294,34
89007,767,16
89008,755,5
89009,307,93
89010,988,61
89011,912,59
89012,312,22
89013,563,82
89014,268,62
89015,553,88
89016,456,90
89017,901,54
89018,301,53
89019,598,63
89020,863,71
89021,495,50
89022,831,53
89023,654,33
89024,317,49
89025,11,17
89026,347,95
89027,496,16
89028,858,7
89029,478,66
89030,851,95
89031,893,81
89032,809,95
89033,449,41
89034,806,9
89035,170,74
89036,816,66
89037,725,38
89038,110,35
89039,296,85
89040,386,55
89041,644,70
89042,426,44
89043,171,9
89044,752,69
89045,396,36
89046,779,85
89047,987,76
89048,535,64
89049,83,52
89050,184,32
89051,787,77
89052,911,82
89053,82,61
89054,360,60
89055,10,78
89056,669,15
89057,362,12
89058,956,12
89059,769,65
89060,819,79
89061,364,56
89062,88,15
89063,504,14
89064,723,11
89065,216,78
89066,454,2
89067,472,19
89068,171,100
89069,343,12
89070,451,44
89071,981,27
89072,325,46
89073,637,81
89074,59,96
89075,102,53
89076,983,43
89077,356,93
89078,102,70
89079,466,36
89080,348,36
89081,858,16
89082,269,17
89083,800,71
89084,53,70
89085,436,21
89086,379,88
89087,263,18
89088,747,5
89089,427,90
89090,808,66
89091,576,18
89092,234,97
89093,876,51
89094,742,71
89095,814,35
89096,374,24
89097,26,37
89098,850,93
89099,158,88
89100,331,60
89101,998,26
89102,988,60
89103,23,68
89104,239,83
89105,498,61
89106,571,45
89107,322,6
89108,677,44
89109,247,36
89110,776,85
89111,387,29
89112,993,35
89113,954,21
89114,55,13
89115,88,65
89116,677,99
89117,175,16
89118,801,84
89119,785,17
89120,681,50
89121,564,4
89122,717,42
89123,17,18
89124,518,60
89125,151,78
89126,325,51
89127,500,91
89128,186,93
89129,952,43
89130,406,79
89131,196,61
89132,328,47
89133,22,91
89134,650,10
89135,868,56
89136,784,80
89137,78,99
89138,944,69
89139,795,18
89140,819,20
89141,727,52
89142,22,92
89143,232,17
89144,374,43
89145,853,92
89146,92,18
89147,897,68
89148,857,37
89149,32,88
89150,312,17
89151,920,59
89152,180,2
89153,565,93
89154,661,68
89155,667,29
89156,642,88
89157,978,64
89158,796,67
89159,12,74
89160,438,36
89161,21,9
89162,307,50
89163,884,30
89164,247,72
89165,328,76
89166,496,37
89167,120,85
89168,512,7
89169,738,7
89170,611,7
89171,354,61
89172,847,23
89173,131,87
89174,445,76
89175,92,100
89176,16,70
89177,347,28
89178,519,65
89179,785,2
89180,769,50
89181,211,94
89182,652,81
89183,196,76
89184,782,92
89185,136,52
89186,185,5
89187,197,66
89188,825,64
89189,562,19
89190,889,28
89191,278,34
89192,966,81
89193,507,16
89194,810,48
89195,648,61
89196,496,27
89197,770,62
89198,702,33
89199,478,10
89200,369,93
89201,801,22
89202,657,36
89203,789,69
89204,217,83
89205,799,7
89206,394,100
89207,759,17
89208,414,79
89209,14,29
89210,193,32
89211,294,92
89212,806,69
89213,2,33
89214,791,10
89215,863,35
89216,170,79
89217,387,90
89218,513,37
89219,383,58
89220,517,66
89221,952,42
89222,186,77
89223,435,64
89224,41,28
89225,38,72
89226,178,91
89227,473,98
89228,591,3
89229,235,70
89230,915,23
89231,170,64
89232,627,48
89233,507,51
89234,273,58
89235,196,1
89236,395,34
89237,68,60
89238,864,67
89239,208,45
89240,934,93
89241,378,91
89242,402,52
89243,773,49
89244,525,64
89245,857,93
89246,250,98
89247,546,80
89248,200,25
89249,504,73
89250,921,39
89251,539,65
89252,227,10
89253,590,66
89254,334,16
89255,77,95
89256,90,63
89257,746,34
89258,865,72
89259,774,29
89260,238,85
89261,435,7
89262,547,19
89263,441,61
89264,917,94
89265,953,18
89266,918,25
89267,968,19
89268,643,11
89269,427,49
89270,103,53
89271,577,89
89272,887,17
89273,560,39
89274,797,14
89275,182,68
89276,505,31
89277,868,50
89278,611,54
89279,843,42
89280,708,48
89281,614,34
89282,766,67
89283,230,79
89284,816,61
89285,540,40
89286,644,7
89287,429,79
89288,546,5
89289,419,84
89290,953,78
89291,889,90
89292,613,66
89293,440,55
89294,319,36
89295,905,50
89296,409,13
89297,790,15
89298,646,16
89299,982,81
89300,746,1
89301,472,51
89302,706,36
89303,105,9
89304,158,95
89305,207,8
89306,364,46
89307,64,82
89308,870,10
89309,289,70
89310,414,82
89311,666,39
89312,873,40
89313,3,15
89314,545,38
89315,170,59
89316,509,30
89317,605,77
89318,563,50
89319,677,89
89320,375,64
89321,622,44
89322,540,98
89323,614,55
89324,378,57
89325,300,11
